Date,Hour,Consumption,Datetime,is_religious_holiday,is_normal_holiday,is_special_day
17.03.2018,13:00,31638.54,17/03/2018 13:00,0,0,0
17.03.2018,14:00,31414.17,17/03/2018 14:00,0,0,0
17.03.2018,15:00,31215.16,17/03/2018 15:00,0,0,0
17.03.2018,16:00,31310.73,17/03/2018 16:00,0,0,0
17.03.2018,17:00,31436.35,17/03/2018 17:00,0,0,0
17.03.2018,18:00,32162.14,17/03/2018 18:00,0,0,0
17.03.2018,19:00,34696.55,17/03/2018 19:00,0,0,0
17.03.2018,20:00,34547.33,17/03/2018 20:00,0,0,0
17.03.2018,21:00,33662.74,17/03/2018 21:00,0,0,0
17.03.2018,22:00,33047.42,17/03/2018 22:00,0,0,0
17.03.2018,23:00,31874.76,17/03/2018 23:00,0,0,0
18.03.2018,00:00,29886.77,18/03/2018 00:00,0,0,0
18.03.2018,01:00,27999.16,18/03/2018 01:00,0,0,0
18.03.2018,02:00,26788.98,18/03/2018 02:00,0,0,0
18.03.2018,03:00,25673.04,18/03/2018 03:00,0,0,0
18.03.2018,04:00,25562.05,18/03/2018 04:00,0,0,0
18.03.2018,05:00,25665.53,18/03/2018 05:00,0,0,0
18.03.2018,06:00,25429.18,18/03/2018 06:00,0,0,0
18.03.2018,07:00,24597.87,18/03/2018 07:00,0,0,0
18.03.2018,08:00,25076.28,18/03/2018 08:00,0,0,0
18.03.2018,09:00,26285.39,18/03/2018 09:00,0,0,0
18.03.2018,10:00,27090.37,18/03/2018 10:00,0,0,0
18.03.2018,11:00,27514.52,18/03/2018 11:00,0,0,0
18.03.2018,12:00,26996.38,18/03/2018 12:00,0,0,0
18.03.2018,13:00,27042.89,18/03/2018 13:00,0,0,0
18.03.2018,14:00,27164.68,18/03/2018 14:00,0,0,0
18.03.2018,15:00,27126.1,18/03/2018 15:00,0,0,0
18.03.2018,16:00,27296.81,18/03/2018 16:00,0,0,0
18.03.2018,17:00,27882.26,18/03/2018 17:00,0,0,0
18.03.2018,18:00,29703.98,18/03/2018 18:00,0,0,0
18.03.2018,19:00,32048.76,18/03/2018 19:00,0,0,0
18.03.2018,20:00,32061.61,18/03/2018 20:00,0,0,0
18.03.2018,21:00,31517.96,18/03/2018 21:00,0,0,0
18.03.2018,22:00,30929.77,18/03/2018 22:00,0,0,0
18.03.2018,23:00,29543.9,18/03/2018 23:00,0,0,0
19.03.2018,00:00,28084.77,19/03/2018 00:00,0,0,0
19.03.2018,01:00,26501.1,19/03/2018 01:00,0,0,0
19.03.2018,02:00,25492.93,19/03/2018 02:00,0,0,0
19.03.2018,03:00,25012.03,19/03/2018 03:00,0,0,0
19.03.2018,04:00,25059.71,19/03/2018 04:00,0,0,0
19.03.2018,05:00,25559.2,19/03/2018 05:00,0,0,0
19.03.2018,06:00,26797.15,19/03/2018 06:00,0,0,0
19.03.2018,07:00,28413.57,19/03/2018 07:00,0,0,0
19.03.2018,08:00,32611.05,19/03/2018 08:00,0,0,0
19.03.2018,09:00,34790.39,19/03/2018 09:00,0,0,0
19.03.2018,10:00,35176.31,19/03/2018 10:00,0,0,0
19.03.2018,11:00,35355.38,19/03/2018 11:00,0,0,0
19.03.2018,12:00,33450.08,19/03/2018 12:00,0,0,0
19.03.2018,13:00,33886.94,19/03/2018 13:00,0,0,0
19.03.2018,14:00,34762.31,19/03/2018 14:00,0,0,0
19.03.2018,15:00,34559.53,19/03/2018 15:00,0,0,0
19.03.2018,16:00,34967.98,19/03/2018 16:00,0,0,0
19.03.2018,17:00,35102.56,19/03/2018 17:00,0,0,0
19.03.2018,18:00,35000.01,19/03/2018 18:00,0,0,0
19.03.2018,19:00,36232.13,19/03/2018 19:00,0,0,0
19.03.2018,20:00,35813.54,19/03/2018 20:00,0,0,0
19.03.2018,21:00,34818.93,19/03/2018 21:00,0,0,0
19.03.2018,22:00,34003.57,19/03/2018 22:00,0,0,0
19.03.2018,23:00,32277.69,19/03/2018 23:00,0,0,0
20.03.2018,00:00,30412.76,20/03/2018 00:00,0,0,0
20.03.2018,01:00,29055.92,20/03/2018 01:00,0,0,0
20.03.2018,02:00,28092.94,20/03/2018 02:00,0,0,0
20.03.2018,03:00,27603.37,20/03/2018 03:00,0,0,0
20.03.2018,04:00,27423.57,20/03/2018 04:00,0,0,0
20.03.2018,05:00,27695.49,20/03/2018 05:00,0,0,0
20.03.2018,06:00,28569.74,20/03/2018 06:00,0,0,0
20.03.2018,07:00,29691.29,20/03/2018 07:00,0,0,0
20.03.2018,08:00,33668.37,20/03/2018 08:00,0,0,0
20.03.2018,09:00,35114.54,20/03/2018 09:00,0,0,0
20.03.2018,10:00,34965.24,20/03/2018 10:00,0,0,0
20.03.2018,11:00,35094.41,20/03/2018 11:00,0,0,0
20.03.2018,12:00,33486.02,20/03/2018 12:00,0,0,0
20.03.2018,13:00,33864.92,20/03/2018 13:00,0,0,0
20.03.2018,14:00,34398.75,20/03/2018 14:00,0,0,0
20.03.2018,15:00,34230.18,20/03/2018 15:00,0,0,0
20.03.2018,16:00,34415.81,20/03/2018 16:00,0,0,0
20.03.2018,17:00,34316.18,20/03/2018 17:00,0,0,0
20.03.2018,18:00,34194.21,20/03/2018 18:00,0,0,0
20.03.2018,19:00,35654.17,20/03/2018 19:00,0,0,0
20.03.2018,20:00,35887.11,20/03/2018 20:00,0,0,0
20.03.2018,21:00,34899.32,20/03/2018 21:00,0,0,0
20.03.2018,22:00,34147.64,20/03/2018 22:00,0,0,0
20.03.2018,23:00,32671.5,20/03/2018 23:00,0,0,0
21.03.2018,00:00,30514.68,21/03/2018 00:00,0,0,0
21.03.2018,01:00,29270.63,21/03/2018 01:00,0,0,0
21.03.2018,02:00,28248.89,21/03/2018 02:00,0,0,0
21.03.2018,03:00,27612.01,21/03/2018 03:00,0,0,0
21.03.2018,04:00,27500.1,21/03/2018 04:00,0,0,0
21.03.2018,05:00,27929.2,21/03/2018 05:00,0,0,0
21.03.2018,06:00,28597.73,21/03/2018 06:00,0,0,0
21.03.2018,07:00,30097.97,21/03/2018 07:00,0,0,0
21.03.2018,08:00,33178.21,21/03/2018 08:00,0,0,0
21.03.2018,09:00,34525.71,21/03/2018 09:00,0,0,0
21.03.2018,10:00,34409.8,21/03/2018 10:00,0,0,0
21.03.2018,11:00,34475.08,21/03/2018 11:00,0,0,0
21.03.2018,12:00,32194.15,21/03/2018 12:00,0,0,0
21.03.2018,13:00,32642.18,21/03/2018 13:00,0,0,0
21.03.2018,14:00,33229.92,21/03/2018 14:00,0,0,0
21.03.2018,15:00,33181.46,21/03/2018 15:00,0,0,0
21.03.2018,16:00,33732.38,21/03/2018 16:00,0,0,0
21.03.2018,17:00,33976.91,21/03/2018 17:00,0,0,0
21.03.2018,18:00,34444.05,21/03/2018 18:00,0,0,0
21.03.2018,19:00,36210.36,21/03/2018 19:00,0,0,0
21.03.2018,20:00,35964.25,21/03/2018 20:00,0,0,0
21.03.2018,21:00,35007.75,21/03/2018 21:00,0,0,0
21.03.2018,22:00,34433.69,21/03/2018 22:00,0,0,0
21.03.2018,23:00,33532.38,21/03/2018 23:00,0,0,0
22.03.2018,00:00,31440.59,22/03/2018 00:00,0,0,0
22.03.2018,01:00,29729.33,22/03/2018 01:00,0,0,0
22.03.2018,02:00,28475.68,22/03/2018 02:00,0,0,0
22.03.2018,03:00,27766.72,22/03/2018 03:00,0,0,0
22.03.2018,04:00,27719.4,22/03/2018 04:00,0,0,0
22.03.2018,05:00,28099.27,22/03/2018 05:00,0,0,0
22.03.2018,06:00,28735.74,22/03/2018 06:00,0,0,0
22.03.2018,07:00,30007.11,22/03/2018 07:00,0,0,0
22.03.2018,08:00,34203.9,22/03/2018 08:00,0,0,0
22.03.2018,09:00,36047.96,22/03/2018 09:00,0,0,0
22.03.2018,10:00,36339.87,22/03/2018 10:00,0,0,0
22.03.2018,11:00,36512.45,22/03/2018 11:00,0,0,0
22.03.2018,12:00,34670.06,22/03/2018 12:00,0,0,0
22.03.2018,13:00,35325.57,22/03/2018 13:00,0,0,0
22.03.2018,14:00,36192.46,22/03/2018 14:00,0,0,0
22.03.2018,15:00,36231.54,22/03/2018 15:00,0,0,0
22.03.2018,16:00,36707.12,22/03/2018 16:00,0,0,0
22.03.2018,17:00,36859.18,22/03/2018 17:00,0,0,0
22.03.2018,18:00,36536.57,22/03/2018 18:00,0,0,0
22.03.2018,19:00,37216.95,22/03/2018 19:00,0,0,0
22.03.2018,20:00,36681.21,22/03/2018 20:00,0,0,0
22.03.2018,21:00,35701.54,22/03/2018 21:00,0,0,0
22.03.2018,22:00,34891.31,22/03/2018 22:00,0,0,0
22.03.2018,23:00,33752.8,22/03/2018 23:00,0,0,0
23.03.2018,00:00,31471.64,23/03/2018 00:00,0,0,0
23.03.2018,01:00,29851.24,23/03/2018 01:00,0,0,0
23.03.2018,02:00,28720.17,23/03/2018 02:00,0,0,0
23.03.2018,03:00,27983.69,23/03/2018 03:00,0,0,0
23.03.2018,04:00,27876.6,23/03/2018 04:00,0,0,0
23.03.2018,05:00,28348.01,23/03/2018 05:00,0,0,0
23.03.2018,06:00,28849.13,23/03/2018 06:00,0,0,0
23.03.2018,07:00,30046.89,23/03/2018 07:00,0,0,0
23.03.2018,08:00,34580.24,23/03/2018 08:00,0,0,0
23.03.2018,09:00,36601.13,23/03/2018 09:00,0,0,0
23.03.2018,10:00,37004.64,23/03/2018 10:00,0,0,0
23.03.2018,11:00,37277.53,23/03/2018 11:00,0,0,0
23.03.2018,12:00,35193.48,23/03/2018 12:00,0,0,0
23.03.2018,13:00,33718.09,23/03/2018 13:00,0,0,0
23.03.2018,14:00,35241.76,23/03/2018 14:00,0,0,0
23.03.2018,15:00,35335.76,23/03/2018 15:00,0,0,0
23.03.2018,16:00,35432.43,23/03/2018 16:00,0,0,0
23.03.2018,17:00,35067.26,23/03/2018 17:00,0,0,0
23.03.2018,18:00,34968.65,23/03/2018 18:00,0,0,0
23.03.2018,19:00,36222.53,23/03/2018 19:00,0,0,0
23.03.2018,20:00,36324.83,23/03/2018 20:00,0,0,0
23.03.2018,21:00,35568.9,23/03/2018 21:00,0,0,0
23.03.2018,22:00,34744.79,23/03/2018 22:00,0,0,0
23.03.2018,23:00,33530.77,23/03/2018 23:00,0,0,0
24.03.2018,00:00,31540.89,24/03/2018 00:00,0,0,0
24.03.2018,01:00,30008.31,24/03/2018 01:00,0,0,0
24.03.2018,02:00,28730.88,24/03/2018 02:00,0,0,0
24.03.2018,03:00,28135.72,24/03/2018 03:00,0,0,0
24.03.2018,04:00,27595.55,24/03/2018 04:00,0,0,0
24.03.2018,05:00,27759.59,24/03/2018 05:00,0,0,0
24.03.2018,06:00,27776.51,24/03/2018 06:00,0,0,0
24.03.2018,07:00,28165,24/03/2018 07:00,0,0,0
24.03.2018,08:00,31982.26,24/03/2018 08:00,0,0,0
24.03.2018,09:00,34577.27,24/03/2018 09:00,0,0,0
24.03.2018,10:00,35524.29,24/03/2018 10:00,0,0,0
24.03.2018,11:00,35868.17,24/03/2018 11:00,0,0,0
24.03.2018,12:00,34601.02,24/03/2018 12:00,0,0,0
24.03.2018,13:00,34649.5,24/03/2018 13:00,0,0,0
24.03.2018,14:00,34223.72,24/03/2018 14:00,0,0,0
24.03.2018,15:00,33615.85,24/03/2018 15:00,0,0,0
24.03.2018,16:00,33133.35,24/03/2018 16:00,0,0,0
24.03.2018,17:00,32926,24/03/2018 17:00,0,0,0
24.03.2018,18:00,33595.63,24/03/2018 18:00,0,0,0
24.03.2018,19:00,35252.54,24/03/2018 19:00,0,0,0
24.03.2018,20:00,34979.08,24/03/2018 20:00,0,0,0
24.03.2018,21:00,34282.09,24/03/2018 21:00,0,0,0
24.03.2018,22:00,33356.94,24/03/2018 22:00,0,0,0
24.03.2018,23:00,32260.59,24/03/2018 23:00,0,0,0
25.03.2018,00:00,30539.47,25/03/2018 00:00,0,0,0
25.03.2018,01:00,28922.97,25/03/2018 01:00,0,0,0
25.03.2018,02:00,27333.32,25/03/2018 02:00,0,0,0
25.03.2018,03:00,26630.89,25/03/2018 03:00,0,0,0
25.03.2018,04:00,25973.08,25/03/2018 04:00,0,0,0
25.03.2018,05:00,26117.31,25/03/2018 05:00,0,0,0
25.03.2018,06:00,25583.48,25/03/2018 06:00,0,0,0
25.03.2018,07:00,24642.65,25/03/2018 07:00,0,0,0
25.03.2018,08:00,25466.33,25/03/2018 08:00,0,0,0
25.03.2018,09:00,26704.04,25/03/2018 09:00,0,0,0
25.03.2018,10:00,27828.36,25/03/2018 10:00,0,0,0
25.03.2018,11:00,28864.88,25/03/2018 11:00,0,0,0
25.03.2018,12:00,28678.59,25/03/2018 12:00,0,0,0
25.03.2018,13:00,28929.67,25/03/2018 13:00,0,0,0
25.03.2018,14:00,29005.42,25/03/2018 14:00,0,0,0
25.03.2018,15:00,29076.47,25/03/2018 15:00,0,0,0
25.03.2018,16:00,29511.41,25/03/2018 16:00,0,0,0
25.03.2018,17:00,29657.67,25/03/2018 17:00,0,0,0
25.03.2018,18:00,30996.85,25/03/2018 18:00,0,0,0
25.03.2018,19:00,33486.67,25/03/2018 19:00,0,0,0
25.03.2018,20:00,33721.92,25/03/2018 20:00,0,0,0
25.03.2018,21:00,32856.86,25/03/2018 21:00,0,0,0
25.03.2018,22:00,32368.51,25/03/2018 22:00,0,0,0
25.03.2018,23:00,31576.59,25/03/2018 23:00,0,0,0
26.03.2018,00:00,29428.12,26/03/2018 00:00,0,0,0
26.03.2018,01:00,27890.27,26/03/2018 01:00,0,0,0
26.03.2018,02:00,26952.48,26/03/2018 02:00,0,0,0
26.03.2018,03:00,26424.62,26/03/2018 03:00,0,0,0
26.03.2018,04:00,26271.12,26/03/2018 04:00,0,0,0
26.03.2018,05:00,26620.12,26/03/2018 05:00,0,0,0
26.03.2018,06:00,27821.3,26/03/2018 06:00,0,0,0
26.03.2018,07:00,28947.2,26/03/2018 07:00,0,0,0
26.03.2018,08:00,33950.64,26/03/2018 08:00,0,0,0
26.03.2018,09:00,36176.87,26/03/2018 09:00,0,0,0
26.03.2018,10:00,36380.13,26/03/2018 10:00,0,0,0
26.03.2018,11:00,36351.57,26/03/2018 11:00,0,0,0
26.03.2018,12:00,35034.46,26/03/2018 12:00,0,0,0
26.03.2018,13:00,35189.74,26/03/2018 13:00,0,0,0
26.03.2018,14:00,35579.24,26/03/2018 14:00,0,0,0
26.03.2018,15:00,35448.61,26/03/2018 15:00,0,0,0
26.03.2018,16:00,35722.95,26/03/2018 16:00,0,0,0
26.03.2018,17:00,35358.52,26/03/2018 17:00,0,0,0
26.03.2018,18:00,35369.29,26/03/2018 18:00,0,0,0
26.03.2018,19:00,36607.75,26/03/2018 19:00,0,0,0
26.03.2018,20:00,36873.73,26/03/2018 20:00,0,0,0
26.03.2018,21:00,36150.52,26/03/2018 21:00,0,0,0
26.03.2018,22:00,35448.43,26/03/2018 22:00,0,0,0
26.03.2018,23:00,34135.54,26/03/2018 23:00,0,0,0
27.03.2018,00:00,31524.58,27/03/2018 00:00,0,0,0
27.03.2018,01:00,30300.29,27/03/2018 01:00,0,0,0
27.03.2018,02:00,29300.77,27/03/2018 02:00,0,0,0
27.03.2018,03:00,28574.5,27/03/2018 03:00,0,0,0
27.03.2018,04:00,28309.58,27/03/2018 04:00,0,0,0
27.03.2018,05:00,28696.38,27/03/2018 05:00,0,0,0
27.03.2018,06:00,29328.18,27/03/2018 06:00,0,0,0
27.03.2018,07:00,29780.66,27/03/2018 07:00,0,0,0
27.03.2018,08:00,33909.45,27/03/2018 08:00,0,0,0
27.03.2018,09:00,35339.15,27/03/2018 09:00,0,0,0
27.03.2018,10:00,35249.93,27/03/2018 10:00,0,0,0
27.03.2018,11:00,35076.62,27/03/2018 11:00,0,0,0
27.03.2018,12:00,33282.19,27/03/2018 12:00,0,0,0
27.03.2018,13:00,33601.38,27/03/2018 13:00,0,0,0
27.03.2018,14:00,34290.01,27/03/2018 14:00,0,0,0
27.03.2018,15:00,34344.37,27/03/2018 15:00,0,0,0
27.03.2018,16:00,32041.59,27/03/2018 16:00,0,0,0
27.03.2018,17:00,35110.05,27/03/2018 17:00,0,0,0
27.03.2018,18:00,35173.95,27/03/2018 18:00,0,0,0
27.03.2018,19:00,36592.47,27/03/2018 19:00,0,0,0
27.03.2018,20:00,36818.75,27/03/2018 20:00,0,0,0
27.03.2018,21:00,36053.65,27/03/2018 21:00,0,0,0
27.03.2018,22:00,35567.67,27/03/2018 22:00,0,0,0
27.03.2018,23:00,34067.28,27/03/2018 23:00,0,0,0
28.03.2018,00:00,31928.11,28/03/2018 00:00,0,0,0
28.03.2018,01:00,30138.59,28/03/2018 01:00,0,0,0
28.03.2018,02:00,29319.74,28/03/2018 02:00,0,0,0
28.03.2018,03:00,28597.16,28/03/2018 03:00,0,0,0
28.03.2018,04:00,28526.8,28/03/2018 04:00,0,0,0
28.03.2018,05:00,28921.49,28/03/2018 05:00,0,0,0
28.03.2018,06:00,29435.78,28/03/2018 06:00,0,0,0
28.03.2018,07:00,30298.16,28/03/2018 07:00,0,0,0
28.03.2018,08:00,34690.01,28/03/2018 08:00,0,0,0
28.03.2018,09:00,36483.51,28/03/2018 09:00,0,0,0
28.03.2018,10:00,35642.24,28/03/2018 10:00,0,0,0
28.03.2018,11:00,36147.87,28/03/2018 11:00,0,0,0
28.03.2018,12:00,34440.59,28/03/2018 12:00,0,0,0
28.03.2018,13:00,35042.28,28/03/2018 13:00,0,0,0
28.03.2018,14:00,36073.42,28/03/2018 14:00,0,0,0
28.03.2018,15:00,36122.87,28/03/2018 15:00,0,0,0
28.03.2018,16:00,36417.64,28/03/2018 16:00,0,0,0
28.03.2018,17:00,36364.3,28/03/2018 17:00,0,0,0
28.03.2018,18:00,36166.41,28/03/2018 18:00,0,0,0
28.03.2018,19:00,37614.55,28/03/2018 19:00,0,0,0
28.03.2018,20:00,37368.31,28/03/2018 20:00,0,0,0
28.03.2018,21:00,36459.78,28/03/2018 21:00,0,0,0
28.03.2018,22:00,35818.57,28/03/2018 22:00,0,0,0
28.03.2018,23:00,34125.2,28/03/2018 23:00,0,0,0
29.03.2018,00:00,31916.3,29/03/2018 00:00,0,0,0
29.03.2018,01:00,30202.58,29/03/2018 01:00,0,0,0
29.03.2018,02:00,29270.74,29/03/2018 02:00,0,0,0
29.03.2018,03:00,28672.36,29/03/2018 03:00,0,0,0
29.03.2018,04:00,28446.22,29/03/2018 04:00,0,0,0
29.03.2018,05:00,28894.7,29/03/2018 05:00,0,0,0
29.03.2018,06:00,29349.95,29/03/2018 06:00,0,0,0
29.03.2018,07:00,30809.88,29/03/2018 07:00,0,0,0
29.03.2018,08:00,35642.25,29/03/2018 08:00,0,0,0
29.03.2018,09:00,38212.76,29/03/2018 09:00,0,0,0
29.03.2018,10:00,38908.96,29/03/2018 10:00,0,0,0
29.03.2018,11:00,39297.56,29/03/2018 11:00,0,0,0
29.03.2018,12:00,37563.91,29/03/2018 12:00,0,0,0
29.03.2018,13:00,38099.97,29/03/2018 13:00,0,0,0
29.03.2018,14:00,38599.14,29/03/2018 14:00,0,0,0
29.03.2018,15:00,38300.62,29/03/2018 15:00,0,0,0
29.03.2018,16:00,38263.88,29/03/2018 16:00,0,0,0
29.03.2018,17:00,37959.78,29/03/2018 17:00,0,0,0
29.03.2018,18:00,37397.72,29/03/2018 18:00,0,0,0
29.03.2018,19:00,38367.88,29/03/2018 19:00,0,0,0
29.03.2018,20:00,38392.52,29/03/2018 20:00,0,0,0
29.03.2018,21:00,37246.17,29/03/2018 21:00,0,0,0
29.03.2018,22:00,36694.31,29/03/2018 22:00,0,0,0
29.03.2018,23:00,34646.45,29/03/2018 23:00,0,0,0
30.03.2018,00:00,32643.78,30/03/2018 00:00,0,0,0
30.03.2018,01:00,30952.3,30/03/2018 01:00,0,0,0
30.03.2018,02:00,29511.68,30/03/2018 02:00,0,0,0
30.03.2018,03:00,29063.82,30/03/2018 03:00,0,0,0
30.03.2018,04:00,28853.78,30/03/2018 04:00,0,0,0
30.03.2018,05:00,29285.68,30/03/2018 05:00,0,0,0
30.03.2018,06:00,29773.62,30/03/2018 06:00,0,0,0
30.03.2018,07:00,31094.57,30/03/2018 07:00,0,0,0
30.03.2018,08:00,35614.49,30/03/2018 08:00,0,0,0
30.03.2018,09:00,37584.45,30/03/2018 09:00,0,0,0
30.03.2018,10:00,37917.03,30/03/2018 10:00,0,0,0
30.03.2018,11:00,38027.59,30/03/2018 11:00,0,0,0
30.03.2018,12:00,35778.08,30/03/2018 12:00,0,0,0
30.03.2018,13:00,34066.51,30/03/2018 13:00,0,0,0
30.03.2018,14:00,35501.71,30/03/2018 14:00,0,0,0
30.03.2018,15:00,35427.99,30/03/2018 15:00,0,0,0
30.03.2018,16:00,35522.41,30/03/2018 16:00,0,0,0
30.03.2018,17:00,35397.18,30/03/2018 17:00,0,0,0
30.03.2018,18:00,35460.51,30/03/2018 18:00,0,0,0
30.03.2018,19:00,37182.38,30/03/2018 19:00,0,0,0
30.03.2018,20:00,37586.07,30/03/2018 20:00,0,0,0
30.03.2018,21:00,36665.53,30/03/2018 21:00,0,0,0
30.03.2018,22:00,35883.97,30/03/2018 22:00,0,0,0
30.03.2018,23:00,34602.84,30/03/2018 23:00,0,0,0
31.03.2018,00:00,32610.03,31/03/2018 00:00,0,0,0
31.03.2018,01:00,30830.11,31/03/2018 01:00,0,0,0
31.03.2018,02:00,29526.86,31/03/2018 02:00,0,0,0
31.03.2018,03:00,28793.41,31/03/2018 03:00,0,0,0
31.03.2018,04:00,28686.22,31/03/2018 04:00,0,0,0
31.03.2018,05:00,28986.45,31/03/2018 05:00,0,0,0
31.03.2018,06:00,28348.01,31/03/2018 06:00,0,0,0
31.03.2018,07:00,28342.15,31/03/2018 07:00,0,0,0
31.03.2018,08:00,31733.86,31/03/2018 08:00,0,0,0
31.03.2018,09:00,33461.56,31/03/2018 09:00,0,0,0
31.03.2018,10:00,33847.49,31/03/2018 10:00,0,0,0
31.03.2018,11:00,33993.41,31/03/2018 11:00,0,0,0
31.03.2018,12:00,32538.04,31/03/2018 12:00,0,0,0
31.03.2018,13:00,32418.94,31/03/2018 13:00,0,0,0
31.03.2018,14:00,32179.81,31/03/2018 14:00,0,0,0
31.03.2018,15:00,31563.46,31/03/2018 15:00,0,0,0
31.03.2018,16:00,31440.71,31/03/2018 16:00,0,0,0
31.03.2018,17:00,31487.88,31/03/2018 17:00,0,0,0
31.03.2018,18:00,32793.63,31/03/2018 18:00,0,0,0
31.03.2018,19:00,34973,31/03/2018 19:00,0,0,0
31.03.2018,20:00,35244.02,31/03/2018 20:00,0,0,0
31.03.2018,21:00,34303.74,31/03/2018 21:00,0,0,0
31.03.2018,22:00,34057.45,31/03/2018 22:00,0,0,0
31.03.2018,23:00,32470.93,31/03/2018 23:00,0,0,0
01.04.2018,00:00,30326.03,01/04/2018 00:00,0,0,0
01.04.2018,01:00,28863.42,01/04/2018 01:00,0,0,0
01.04.2018,02:00,27759.8,01/04/2018 02:00,0,0,0
01.04.2018,03:00,26968.54,01/04/2018 03:00,0,0,0
01.04.2018,04:00,26687.95,01/04/2018 04:00,0,0,0
01.04.2018,05:00,26667.67,01/04/2018 05:00,0,0,0
01.04.2018,06:00,25697.19,01/04/2018 06:00,0,0,0
01.04.2018,07:00,24725.98,01/04/2018 07:00,0,0,0
01.04.2018,08:00,25190.68,01/04/2018 08:00,0,0,0
01.04.2018,09:00,25914.46,01/04/2018 09:00,0,0,0
01.04.2018,10:00,26530.53,01/04/2018 10:00,0,0,0
01.04.2018,11:00,26920.98,01/04/2018 11:00,0,0,0
01.04.2018,12:00,26551.39,01/04/2018 12:00,0,0,0
01.04.2018,13:00,26917.02,01/04/2018 13:00,0,0,0
01.04.2018,14:00,26766.12,01/04/2018 14:00,0,0,0
01.04.2018,15:00,26592.07,01/04/2018 15:00,0,0,0
01.04.2018,16:00,27090.02,01/04/2018 16:00,0,0,0
01.04.2018,17:00,28042.15,01/04/2018 17:00,0,0,0
01.04.2018,18:00,29671.2,01/04/2018 18:00,0,0,0
01.04.2018,19:00,32316.03,01/04/2018 19:00,0,0,0
01.04.2018,20:00,33348.45,01/04/2018 20:00,0,0,0
01.04.2018,21:00,32609.76,01/04/2018 21:00,0,0,0
01.04.2018,22:00,32004.25,01/04/2018 22:00,0,0,0
01.04.2018,23:00,30800.61,01/04/2018 23:00,0,0,0
02.04.2018,00:00,28761.68,02/04/2018 00:00,0,0,0
02.04.2018,01:00,27400.91,02/04/2018 01:00,0,0,0
02.04.2018,02:00,26437.71,02/04/2018 02:00,0,0,0
02.04.2018,03:00,25980.38,02/04/2018 03:00,0,0,0
02.04.2018,04:00,26037.93,02/04/2018 04:00,0,0,0
02.04.2018,05:00,26420.25,02/04/2018 05:00,0,0,0
02.04.2018,06:00,26986.71,02/04/2018 06:00,0,0,0
02.04.2018,07:00,28370.45,02/04/2018 07:00,0,0,0
02.04.2018,08:00,32987.85,02/04/2018 08:00,0,0,0
02.04.2018,09:00,34749.99,02/04/2018 09:00,0,0,0
02.04.2018,10:00,35071.34,02/04/2018 10:00,0,0,0
02.04.2018,11:00,35564.88,02/04/2018 11:00,0,0,0
02.04.2018,12:00,33974.11,02/04/2018 12:00,0,0,0
02.04.2018,13:00,34287.07,02/04/2018 13:00,0,0,0
02.04.2018,14:00,35107.96,02/04/2018 14:00,0,0,0
02.04.2018,15:00,34738.68,02/04/2018 15:00,0,0,0
02.04.2018,16:00,34880.01,02/04/2018 16:00,0,0,0
02.04.2018,17:00,34858.15,02/04/2018 17:00,0,0,0
02.04.2018,18:00,34954.79,02/04/2018 18:00,0,0,0
02.04.2018,19:00,36516.54,02/04/2018 19:00,0,0,0
02.04.2018,20:00,36627.31,02/04/2018 20:00,0,0,0
02.04.2018,21:00,35968.79,02/04/2018 21:00,0,0,0
02.04.2018,22:00,35294.36,02/04/2018 22:00,0,0,0
02.04.2018,23:00,33722.29,02/04/2018 23:00,0,0,0
03.04.2018,00:00,31746.04,03/04/2018 00:00,0,0,0
03.04.2018,01:00,30180.61,03/04/2018 01:00,0,0,0
03.04.2018,02:00,29152.47,03/04/2018 02:00,0,0,0
03.04.2018,03:00,28443.09,03/04/2018 03:00,0,0,0
03.04.2018,04:00,28378.98,03/04/2018 04:00,0,0,0
03.04.2018,05:00,28814.72,03/04/2018 05:00,0,0,0
03.04.2018,06:00,28852.72,03/04/2018 06:00,0,0,0
03.04.2018,07:00,30363.52,03/04/2018 07:00,0,0,0
03.04.2018,08:00,33675.3,03/04/2018 08:00,0,0,0
03.04.2018,09:00,35184.26,03/04/2018 09:00,0,0,0
03.04.2018,10:00,34948.43,03/04/2018 10:00,0,0,0
03.04.2018,11:00,35013.16,03/04/2018 11:00,0,0,0
03.04.2018,12:00,33492.92,03/04/2018 12:00,0,0,0
03.04.2018,13:00,33713.59,03/04/2018 13:00,0,0,0
03.04.2018,14:00,34208.02,03/04/2018 14:00,0,0,0
03.04.2018,15:00,33967.73,03/04/2018 15:00,0,0,0
03.04.2018,16:00,34459.74,03/04/2018 16:00,0,0,0
03.04.2018,17:00,34746.07,03/04/2018 17:00,0,0,0
03.04.2018,18:00,35202.6,03/04/2018 18:00,0,0,0
03.04.2018,19:00,37007.44,03/04/2018 19:00,0,0,0
03.04.2018,20:00,37556.53,03/04/2018 20:00,0,0,0
03.04.2018,21:00,36578.05,03/04/2018 21:00,0,0,0
03.04.2018,22:00,35519.08,03/04/2018 22:00,0,0,0
03.04.2018,23:00,33525.27,03/04/2018 23:00,0,0,0
04.04.2018,00:00,31813.1,04/04/2018 00:00,0,0,0
04.04.2018,01:00,30146.12,04/04/2018 01:00,0,0,0
04.04.2018,02:00,29200.14,04/04/2018 02:00,0,0,0
04.04.2018,03:00,28657.95,04/04/2018 03:00,0,0,0
